Datetime,Watts
22-12-2021 - 12:00:12.261,17
22-12-2021 - 12:00:12.270,17
22-12-2021 - 12:00:12.274,17
22-12-2021 - 12:00:12.282,17
22-12-2021 - 12:00:12.291,17
22-12-2021 - 12:00:12.299,17
22-12-2021 - 12:00:12.304,17
22-12-2021 - 12:00:12.311,17
22-12-2021 - 12:00:12.319,17
22-12-2021 - 12:00:12.327,17
22-12-2021 - 12:00:12.338,17
22-12-2021 - 12:00:12.343,17
22-12-2021 - 12:00:12.348,17
22-12-2021 - 12:00:12.356,17
22-12-2021 - 12:00:12.364,17
22-12-2021 - 12:00:12.369,17
22-12-2021 - 12:00:12.376,17
22-12-2021 - 12:00:12.385,17
22-12-2021 - 12:00:12.393,17
22-12-2021 - 12:00:12.411,17
22-12-2021 - 12:00:12.417,17
22-12-2021 - 12:00:12.421,17
22-12-2021 - 12:00:12.425,17
22-12-2021 - 12:00:12.430,17
22-12-2021 - 12:00:12.435,17
22-12-2021 - 12:00:12.442,17
22-12-2021 - 12:00:12.450,17
22-12-2021 - 12:00:12.459,17
22-12-2021 - 12:00:12.467,17
22-12-2021 - 12:00:12.472,17
22-12-2021 - 12:00:12.479,17
22-12-2021 - 12:00:12.487,17
22-12-2021 - 12:00:12.495,17
22-12-2021 - 12:00:12.503,17
22-12-2021 - 12:00:12.509,17
22-12-2021 - 12:00:12.516,17
22-12-2021 - 12:00:12.524,17
22-12-2021 - 12:00:12.532,17
22-12-2021 - 12:00:12.538,17
22-12-2021 - 12:00:12.544,17
22-12-2021 - 12:00:12.552,17
22-12-2021 - 12:00:12.560,17
22-12-2021 - 12:00:12.569,17
22-12-2021 - 12:00:12.574,16
22-12-2021 - 12:00:12.582,16
22-12-2021 - 12:00:12.590,16
22-12-2021 - 12:00:12.598,16
22-12-2021 - 12:00:12.602,16
22-12-2021 - 12:00:12.610,16
22-12-2021 - 12:00:12.619,16
22-12-2021 - 12:00:12.627,16
22-12-2021 - 12:00:12.635,16
22-12-2021 - 12:00:12.641,16
22-12-2021 - 12:00:12.647,16
22-12-2021 - 12:00:12.658,16
22-12-2021 - 12:00:12.663,16
22-12-2021 - 12:00:12.668,16
22-12-2021 - 12:00:12.676,16
22-12-2021 - 12:00:12.684,16
22-12-2021 - 12:00:12.692,16
22-12-2021 - 12:00:12.700,16
22-12-2021 - 12:00:12.706,16
22-12-2021 - 12:00:12.712,16
22-12-2021 - 12:00:12.721,16
22-12-2021 - 12:00:12.729,16
22-12-2021 - 12:00:12.738,16
22-12-2021 - 12:00:12.743,16
22-12-2021 - 12:00:12.750,16
22-12-2021 - 12:00:12.757,16
22-12-2021 - 12:00:12.766,17
22-12-2021 - 12:00:12.771,17
22-12-2021 - 12:00:12.778,17
22-12-2021 - 12:00:12.786,17
22-12-2021 - 12:00:12.795,17
22-12-2021 - 12:00:12.810,17
22-12-2021 - 12:00:12.816,17
22-12-2021 - 12:00:12.821,17
22-12-2021 - 12:00:12.824,17
22-12-2021 - 12:00:12.831,17
22-12-2021 - 12:00:12.836,17
22-12-2021 - 12:00:12.844,17
22-12-2021 - 12:00:12.852,17
22-12-2021 - 12:00:12.860,17
22-12-2021 - 12:00:12.864,17
22-12-2021 - 12:00:12.872,17
22-12-2021 - 12:00:12.880,17
22-12-2021 - 12:00:12.889,17
22-12-2021 - 12:00:12.897,17
22-12-2021 - 12:00:12.901,17
22-12-2021 - 12:00:12.909,17
22-12-2021 - 12:00:12.917,17
22-12-2021 - 12:00:12.926,17
22-12-2021 - 12:00:12.929,17
22-12-2021 - 12:00:12.938,17
22-12-2021 - 12:00:12.946,17
22-12-2021 - 12:00:12.954,17
22-12-2021 - 12:00:12.962,17
22-12-2021 - 12:00:12.967,17
22-12-2021 - 12:00:12.975,17
22-12-2021 - 12:00:12.983,17
22-12-2021 - 12:00:12.991,17
22-12-2021 - 12:00:12.995,17
22-12-2021 - 12:00:13.003,17
22-12-2021 - 12:00:13.011,17
22-12-2021 - 12:00:13.020,17
22-12-2021 - 12:00:13.027,16
22-12-2021 - 12:00:13.031,16
22-12-2021 - 12:00:13.040,16
22-12-2021 - 12:00:13.049,16
22-12-2021 - 12:00:13.056,16
22-12-2021 - 12:00:13.061,16
22-12-2021 - 12:00:13.069,16
22-12-2021 - 12:00:13.077,17
22-12-2021 - 12:00:13.085,17
22-12-2021 - 12:00:13.093,16
22-12-2021 - 12:00:13.097,17
22-12-2021 - 12:00:13.106,17
22-12-2021 - 12:00:13.113,17
22-12-2021 - 12:00:13.129,17
22-12-2021 - 12:00:13.135,17
22-12-2021 - 12:00:13.138,17
22-12-2021 - 12:00:13.142,17
22-12-2021 - 12:00:13.151,17
22-12-2021 - 12:00:13.159,17
22-12-2021 - 12:00:13.163,17
22-12-2021 - 12:00:13.171,17
22-12-2021 - 12:00:13.180,17
22-12-2021 - 12:00:13.187,17
22-12-2021 - 12:00:13.195,17
22-12-2021 - 12:00:13.200,17
22-12-2021 - 12:00:13.208,17
22-12-2021 - 12:00:13.216,17
22-12-2021 - 12:00:13.225,17
22-12-2021 - 12:00:13.228,17
22-12-2021 - 12:00:13.236,17
22-12-2021 - 12:00:13.245,17
22-12-2021 - 12:00:13.252,17
22-12-2021 - 12:00:13.261,17
22-12-2021 - 12:00:13.266,17
22-12-2021 - 12:00:13.273,17
22-12-2021 - 12:00:13.282,17
22-12-2021 - 12:00:13.290,17
22-12-2021 - 12:00:13.301,17
22-12-2021 - 12:00:13.307,17
22-12-2021 - 12:00:13.311,17
22-12-2021 - 12:00:13.318,17
22-12-2021 - 12:00:13.326,17
22-12-2021 - 12:00:13.332,17
22-12-2021 - 12:00:13.339,17
22-12-2021 - 12:00:13.348,17
22-12-2021 - 12:00:13.356,17
22-12-2021 - 12:00:13.359,17
22-12-2021 - 12:00:13.368,17
22-12-2021 - 12:00:13.376,17
22-12-2021 - 12:00:13.393,17
22-12-2021 - 12:00:13.399,17
22-12-2021 - 12:00:13.404,17
22-12-2021 - 12:00:13.407,17
22-12-2021 - 12:00:13.413,17
22-12-2021 - 12:00:13.420,17
22-12-2021 - 12:00:13.424,17
22-12-2021 - 12:00:13.433,17
22-12-2021 - 12:00:13.442,17
22-12-2021 - 12:00:13.450,17
22-12-2021 - 12:00:13.458,17
22-12-2021 - 12:00:13.462,17
22-12-2021 - 12:00:13.470,17
22-12-2021 - 12:00:13.478,17
22-12-2021 - 12:00:13.487,17
22-12-2021 - 12:00:13.491,17
22-12-2021 - 12:00:13.499,17
22-12-2021 - 12:00:13.507,17
22-12-2021 - 12:00:13.515,17
22-12-2021 - 12:00:13.523,17
22-12-2021 - 12:00:13.527,17
22-12-2021 - 12:00:13.536,17
22-12-2021 - 12:00:13.544,17
22-12-2021 - 12:00:13.552,17
22-12-2021 - 12:00:13.558,17
22-12-2021 - 12:00:13.564,17
22-12-2021 - 12:00:13.576,17
22-12-2021 - 12:00:13.581,17
22-12-2021 - 12:00:13.589,17
22-12-2021 - 12:00:13.593,17
22-12-2021 - 12:00:13.601,17
22-12-2021 - 12:00:13.610,17
22-12-2021 - 12:00:13.618,17
22-12-2021 - 12:00:13.622,17
22-12-2021 - 12:00:13.630,17
22-12-2021 - 12:00:13.638,17
22-12-2021 - 12:00:13.645,17
22-12-2021 - 12:00:13.655,17
22-12-2021 - 12:00:13.658,17
22-12-2021 - 12:00:13.666,17
22-12-2021 - 12:00:13.675,17
22-12-2021 - 12:00:13.682,17
22-12-2021 - 12:00:13.689,17
22-12-2021 - 12:00:13.695,17
22-12-2021 - 12:00:13.703,17
22-12-2021 - 12:00:13.712,17
22-12-2021 - 12:00:13.720,17
22-12-2021 - 12:00:13.724,17
22-12-2021 - 12:00:13.745,17
22-12-2021 - 12:00:13.750,17
22-12-2021 - 12:00:13.754,17
22-12-2021 - 12:00:13.758,18
22-12-2021 - 12:00:13.761,18
22-12-2021 - 12:00:13.769,17
22-12-2021 - 12:00:13.777,18
22-12-2021 - 12:00:13.786,18
22-12-2021 - 12:00:13.790,18
22-12-2021 - 12:00:13.798,18
22-12-2021 - 12:00:13.805,18
22-12-2021 - 12:00:13.814,18
22-12-2021 - 12:00:13.823,18
22-12-2021 - 12:00:13.827,18
22-12-2021 - 12:00:13.841,18
22-12-2021 - 12:00:13.844,18
22-12-2021 - 12:00:13.851,18
22-12-2021 - 12:00:13.856,18
22-12-2021 - 12:00:13.863,18
22-12-2021 - 12:00:13.871,18
22-12-2021 - 12:00:13.880,18
22-12-2021 - 12:00:13.888,18
22-12-2021 - 12:00:13.891,18
22-12-2021 - 12:00:13.900,18
22-12-2021 - 12:00:13.908,18
22-12-2021 - 12:00:13.916,19
22-12-2021 - 12:00:13.922,19
22-12-2021 - 12:00:13.929,19
22-12-2021 - 12:00:13.937,19
22-12-2021 - 12:00:13.945,19
22-12-2021 - 12:00:13.953,19
22-12-2021 - 12:00:13.958,19
22-12-2021 - 12:00:13.965,18
22-12-2021 - 12:00:13.974,19
22-12-2021 - 12:00:13.982,19
22-12-2021 - 12:00:13.987,18
22-12-2021 - 12:00:13.994,19
22-12-2021 - 12:00:14.003,18
22-12-2021 - 12:00:14.010,18
22-12-2021 - 12:00:14.019,19
22-12-2021 - 12:00:14.023,18
22-12-2021 - 12:00:14.031,18
22-12-2021 - 12:00:14.039,18
22-12-2021 - 12:00:14.048,18
22-12-2021 - 12:00:14.054,18
22-12-2021 - 12:00:14.060,18
22-12-2021 - 12:00:14.068,18
22-12-2021 - 12:00:14.076,18
22-12-2021 - 12:00:14.092,18
22-12-2021 - 12:00:14.097,18
22-12-2021 - 12:00:14.102,18
22-12-2021 - 12:00:14.106,18
22-12-2021 - 12:00:14.113,18
22-12-2021 - 12:00:14.117,18
22-12-2021 - 12:00:14.125,18
22-12-2021 - 12:00:14.134,18
22-12-2021 - 12:00:14.142,18
22-12-2021 - 12:00:14.150,18
22-12-2021 - 12:00:14.155,18
22-12-2021 - 12:00:14.162,18
22-12-2021 - 12:00:14.170,18
22-12-2021 - 12:00:14.179,19
22-12-2021 - 12:00:14.186,19
22-12-2021 - 12:00:14.191,19
22-12-2021 - 12:00:14.199,19
22-12-2021 - 12:00:14.208,19
22-12-2021 - 12:00:14.215,19
22-12-2021 - 12:00:14.220,19
22-12-2021 - 12:00:14.228,19
22-12-2021 - 12:00:14.236,19
22-12-2021 - 12:00:14.244,19
22-12-2021 - 12:00:14.249,19
22-12-2021 - 12:00:14.257,19
22-12-2021 - 12:00:14.265,19
22-12-2021 - 12:00:14.273,19
22-12-2021 - 12:00:14.281,19
22-12-2021 - 12:00:14.287,19
22-12-2021 - 12:00:14.293,19
22-12-2021 - 12:00:14.302,19
22-12-2021 - 12:00:14.309,19
22-12-2021 - 12:00:14.314,19
22-12-2021 - 12:00:14.322,19
22-12-2021 - 12:00:14.330,19
22-12-2021 - 12:00:14.338,19
22-12-2021 - 12:00:14.347,19
22-12-2021 - 12:00:14.352,19
22-12-2021 - 12:00:14.359,19
22-12-2021 - 12:00:14.367,19
22-12-2021 - 12:00:14.375,19
22-12-2021 - 12:00:14.384,19
22-12-2021 - 12:00:14.389,19
22-12-2021 - 12:00:14.396,19
22-12-2021 - 12:00:14.404,19
22-12-2021 - 12:00:14.412,19
22-12-2021 - 12:00:14.417,19
22-12-2021 - 12:00:14.425,19
22-12-2021 - 12:00:14.442,19
22-12-2021 - 12:00:14.447,19
22-12-2021 - 12:00:14.452,19
22-12-2021 - 12:00:14.455,19
22-12-2021 - 12:00:14.461,19
22-12-2021 - 12:00:14.470,19
22-12-2021 - 12:00:14.477,19
22-12-2021 - 12:00:14.481,19
22-12-2021 - 12:00:14.490,19
22-12-2021 - 12:00:14.498,19
22-12-2021 - 12:00:14.507,19
22-12-2021 - 12:00:14.515,19
22-12-2021 - 12:00:14.520,19
22-12-2021 - 12:00:14.527,19
22-12-2021 - 12:00:14.542,19
22-12-2021 - 12:00:14.546,19
22-12-2021 - 12:00:14.550,19
22-12-2021 - 12:00:14.556,19
22-12-2021 - 12:00:14.564,19
22-12-2021 - 12:00:14.572,19
22-12-2021 - 12:00:14.580,19
22-12-2021 - 12:00:14.584,19
22-12-2021 - 12:00:14.592,19
22-12-2021 - 12:00:14.601,19
22-12-2021 - 12:00:14.609,19
22-12-2021 - 12:00:14.614,19
22-12-2021 - 12:00:14.626,19
22-12-2021 - 12:00:14.629,19
22-12-2021 - 12:00:14.637,19
22-12-2021 - 12:00:14.645,19
22-12-2021 - 12:00:14.651,19
22-12-2021 - 12:00:14.658,19
22-12-2021 - 12:00:14.666,19
22-12-2021 - 12:00:14.674,19
22-12-2021 - 12:00:14.678,19
22-12-2021 - 12:00:14.687,19
22-12-2021 - 12:00:14.695,19
22-12-2021 - 12:00:14.702,19
22-12-2021 - 12:00:14.711,19
22-12-2021 - 12:00:14.716,19
22-12-2021 - 12:00:14.723,19
22-12-2021 - 12:00:14.732,19
22-12-2021 - 12:00:14.740,19
22-12-2021 - 12:00:14.744,19
22-12-2021 - 12:00:14.752,19
22-12-2021 - 12:00:14.759,19
22-12-2021 - 12:00:14.769,19
22-12-2021 - 12:00:14.776,19
22-12-2021 - 12:00:14.792,19
22-12-2021 - 12:00:14.797,19
22-12-2021 - 12:00:14.802,19
22-12-2021 - 12:00:14.806,19
22-12-2021 - 12:00:14.810,19
22-12-2021 - 12:00:14.818,19
22-12-2021 - 12:00:14.826,19
22-12-2021 - 12:00:14.834,19
22-12-2021 - 12:00:14.842,19
22-12-2021 - 12:00:14.846,19
22-12-2021 - 12:00:14.855,19
22-12-2021 - 12:00:14.863,19
22-12-2021 - 12:00:14.871,19
22-12-2021 - 12:00:14.875,19
22-12-2021 - 12:00:14.885,19
22-12-2021 - 12:00:14.892,19
22-12-2021 - 12:00:14.899,19
22-12-2021 - 12:00:14.908,18
22-12-2021 - 12:00:14.911,19
22-12-2021 - 12:00:14.920,18
22-12-2021 - 12:00:14.928,18
22-12-2021 - 12:00:14.936,18
22-12-2021 - 12:00:14.941,18
22-12-2021 - 12:00:14.949,18
22-12-2021 - 12:00:14.957,18
22-12-2021 - 12:00:14.965,18
22-12-2021 - 12:00:14.973,18
22-12-2021 - 12:00:14.977,18
22-12-2021 - 12:00:14.986,18
22-12-2021 - 12:00:14.994,18
22-12-2021 - 12:00:15.002,18
22-12-2021 - 12:00:15.009,18
22-12-2021 - 12:00:15.014,18
22-12-2021 - 12:00:15.023,18
22-12-2021 - 12:00:15.031,18
22-12-2021 - 12:00:15.039,18
22-12-2021 - 12:00:15.049,18
22-12-2021 - 12:00:15.054,18
22-12-2021 - 12:00:15.059,18
22-12-2021 - 12:00:15.068,18
22-12-2021 - 12:00:15.076,18
22-12-2021 - 12:00:15.080,18
22-12-2021 - 12:00:15.088,18
22-12-2021 - 12:00:15.096,18
22-12-2021 - 12:00:15.104,18
22-12-2021 - 12:00:15.109,18
22-12-2021 - 12:00:15.117,18
22-12-2021 - 12:00:15.125,18
22-12-2021 - 12:00:15.142,18
22-12-2021 - 12:00:15.149,18
22-12-2021 - 12:00:15.153,18
22-12-2021 - 12:00:15.157,18
22-12-2021 - 12:00:15.162,18
22-12-2021 - 12:00:15.170,18
22-12-2021 - 12:00:15.174,18
22-12-2021 - 12:00:15.182,18
22-12-2021 - 12:00:15.190,18
22-12-2021 - 12:00:15.199,18
22-12-2021 - 12:00:15.206,18
22-12-2021 - 12:00:15.210,18
22-12-2021 - 12:00:15.219,18
22-12-2021 - 12:00:15.227,18
22-12-2021 - 12:00:15.236,18
22-12-2021 - 12:00:15.241,18
22-12-2021 - 12:00:15.248,18
22-12-2021 - 12:00:15.256,18
22-12-2021 - 12:00:15.264,18
22-12-2021 - 12:00:15.272,18
22-12-2021 - 12:00:15.275,18
22-12-2021 - 12:00:15.285,18
22-12-2021 - 12:00:15.292,18
22-12-2021 - 12:00:15.301,18
22-12-2021 - 12:00:15.309,18
22-12-2021 - 12:00:15.313,18
22-12-2021 - 12:00:15.328,18
22-12-2021 - 12:00:15.332,18
22-12-2021 - 12:00:15.337,18
22-12-2021 - 12:00:15.342,18
22-12-2021 - 12:00:15.350,18
22-12-2021 - 12:00:15.359,18
22-12-2021 - 12:00:15.366,18
22-12-2021 - 12:00:15.371,18
22-12-2021 - 12:00:15.379,18
22-12-2021 - 12:00:15.387,18
22-12-2021 - 12:00:15.395,18
22-12-2021 - 12:00:15.403,18
22-12-2021 - 12:00:15.407,18
22-12-2021 - 12:00:15.416,18
22-12-2021 - 12:00:15.423,18
22-12-2021 - 12:00:15.432,18
22-12-2021 - 12:00:15.437,18
22-12-2021 - 12:00:15.445,18
22-12-2021 - 12:00:15.452,18
22-12-2021 - 12:00:15.461,18
22-12-2021 - 12:00:15.469,18
22-12-2021 - 12:00:15.473,18
22-12-2021 - 12:00:15.491,18
22-12-2021 - 12:00:15.496,18
22-12-2021 - 12:00:15.501,18
22-12-2021 - 12:00:15.505,18
22-12-2021 - 12:00:15.510,18
22-12-2021 - 12:00:15.518,18
22-12-2021 - 12:00:15.525,18
22-12-2021 - 12:00:15.535,18
22-12-2021 - 12:00:15.539,18
22-12-2021 - 12:00:15.547,18
22-12-2021 - 12:00:15.554,18
22-12-2021 - 12:00:15.563,18
22-12-2021 - 12:00:15.581,18
22-12-2021 - 12:00:15.587,18
22-12-2021 - 12:00:15.591,18
22-12-2021 - 12:00:15.596,18
22-12-2021 - 12:00:15.601,18
22-12-2021 - 12:00:15.605,18
22-12-2021 - 12:00:15.612,18
22-12-2021 - 12:00:15.621,18
22-12-2021 - 12:00:15.629,18
22-12-2021 - 12:00:15.637,18
22-12-2021 - 12:00:15.641,18
22-12-2021 - 12:00:15.649,18
22-12-2021 - 12:00:15.657,17
22-12-2021 - 12:00:15.665,17
22-12-2021 - 12:00:15.670,17
22-12-2021 - 12:00:15.678,17
22-12-2021 - 12:00:15.686,17
22-12-2021 - 12:00:15.694,17
22-12-2021 - 12:00:15.702,17
22-12-2021 - 12:00:15.706,17
22-12-2021 - 12:00:15.715,17
22-12-2021 - 12:00:15.723,17
22-12-2021 - 12:00:15.731,17
22-12-2021 - 12:00:15.737,17
22-12-2021 - 12:00:15.748,17
22-12-2021 - 12:00:15.753,17
22-12-2021 - 12:00:15.759,17
22-12-2021 - 12:00:15.768,17
22-12-2021 - 12:00:15.772,17
22-12-2021 - 12:00:15.780,17
22-12-2021 - 12:00:15.789,17
22-12-2021 - 12:00:15.796,17
22-12-2021 - 12:00:15.802,17
22-12-2021 - 12:00:15.809,17
22-12-2021 - 12:00:15.817,17
22-12-2021 - 12:00:15.825,17
22-12-2021 - 12:00:15.841,17
22-12-2021 - 12:00:15.846,17
22-12-2021 - 12:00:15.850,17
22-12-2021 - 12:00:15.854,17
22-12-2021 - 12:00:15.862,17
22-12-2021 - 12:00:15.866,17
22-12-2021 - 12:00:15.874,17
22-12-2021 - 12:00:15.882,17
22-12-2021 - 12:00:15.891,17
22-12-2021 - 12:00:15.899,17
22-12-2021 - 12:00:15.904,17
22-12-2021 - 12:00:15.911,17
22-12-2021 - 12:00:15.920,17
22-12-2021 - 12:00:15.927,17
22-12-2021 - 12:00:15.934,17
22-12-2021 - 12:00:15.939,16
22-12-2021 - 12:00:15.947,16
22-12-2021 - 12:00:15.956,16
22-12-2021 - 12:00:15.965,16
22-12-2021 - 12:00:15.969,16
22-12-2021 - 12:00:15.976,16
22-12-2021 - 12:00:15.984,16
22-12-2021 - 12:00:15.993,16
22-12-2021 - 12:00:15.997,16
22-12-2021 - 12:00:16.005,16
22-12-2021 - 12:00:16.013,16
22-12-2021 - 12:00:16.022,16
22-12-2021 - 12:00:16.030,16
22-12-2021 - 12:00:16.036,16
22-12-2021 - 12:00:16.042,16
22-12-2021 - 12:00:16.051,16
22-12-2021 - 12:00:16.058,16
22-12-2021 - 12:00:16.063,16
22-12-2021 - 12:00:16.071,16
22-12-2021 - 12:00:16.079,16
22-12-2021 - 12:00:16.088,16
22-12-2021 - 12:00:16.098,16
22-12-2021 - 12:00:16.102,16
22-12-2021 - 12:00:16.108,16
22-12-2021 - 12:00:16.116,16
22-12-2021 - 12:00:16.124,16
22-12-2021 - 12:00:16.128,16
22-12-2021 - 12:00:16.137,16
22-12-2021 - 12:00:16.145,16
22-12-2021 - 12:00:16.153,16
22-12-2021 - 12:00:16.160,16
22-12-2021 - 12:00:16.165,16
22-12-2021 - 12:00:16.173,16
22-12-2021 - 12:00:16.191,16
22-12-2021 - 12:00:16.197,16
22-12-2021 - 12:00:16.201,16
22-12-2021 - 12:00:16.205,16
22-12-2021 - 12:00:16.210,16
22-12-2021 - 12:00:16.218,16
22-12-2021 - 12:00:16.227,16
22-12-2021 - 12:00:16.231,16
22-12-2021 - 12:00:16.239,16
22-12-2021 - 12:00:16.247,16
22-12-2021 - 12:00:16.256,17
22-12-2021 - 12:00:16.263,17
22-12-2021 - 12:00:16.270,17
22-12-2021 - 12:00:16.276,17
22-12-2021 - 12:00:16.286,17
22-12-2021 - 12:00:16.292,17
22-12-2021 - 12:00:16.296,17
22-12-2021 - 12:00:16.304,17
22-12-2021 - 12:00:16.312,17
22-12-2021 - 12:00:16.321,17
22-12-2021 - 12:00:16.329,17
22-12-2021 - 12:00:16.334,17
22-12-2021 - 12:00:16.341,17
22-12-2021 - 12:00:16.349,17
22-12-2021 - 12:00:16.357,17
22-12-2021 - 12:00:16.364,17
22-12-2021 - 12:00:16.376,17
22-12-2021 - 12:00:16.381,17
22-12-2021 - 12:00:16.387,17
22-12-2021 - 12:00:16.395,17
22-12-2021 - 12:00:16.400,17
22-12-2021 - 12:00:16.407,17
22-12-2021 - 12:00:16.415,17
22-12-2021 - 12:00:16.423,18
22-12-2021 - 12:00:16.427,18
22-12-2021 - 12:00:16.436,18
22-12-2021 - 12:00:16.444,18
22-12-2021 - 12:00:16.452,18
22-12-2021 - 12:00:16.460,18
22-12-2021 - 12:00:16.464,18
22-12-2021 - 12:00:16.473,18
22-12-2021 - 12:00:16.481,18
22-12-2021 - 12:00:16.489,18
22-12-2021 - 12:00:16.493,18
22-12-2021 - 12:00:16.501,18
22-12-2021 - 12:00:16.509,18
22-12-2021 - 12:00:16.517,18
22-12-2021 - 12:00:16.525,18
22-12-2021 - 12:00:16.531,18
22-12-2021 - 12:00:16.538,18
22-12-2021 - 12:00:16.549,18
22-12-2021 - 12:00:16.554,18
22-12-2021 - 12:00:16.558,18
22-12-2021 - 12:00:16.567,18
22-12-2021 - 12:00:16.574,18
22-12-2021 - 12:00:16.583,18
22-12-2021 - 12:00:16.591,18
22-12-2021 - 12:00:16.595,18
22-12-2021 - 12:00:16.603,18
22-12-2021 - 12:00:16.612,18
22-12-2021 - 12:00:16.620,18
22-12-2021 - 12:00:16.624,18
22-12-2021 - 12:00:16.634,18
22-12-2021 - 12:00:16.640,18
22-12-2021 - 12:00:16.649,18
22-12-2021 - 12:00:16.656,18
22-12-2021 - 12:00:16.660,18
22-12-2021 - 12:00:16.668,18
22-12-2021 - 12:00:16.677,18
22-12-2021 - 12:00:16.685,18
22-12-2021 - 12:00:16.690,18
22-12-2021 - 12:00:16.698,18
22-12-2021 - 12:00:16.706,18
22-12-2021 - 12:00:16.713,18
22-12-2021 - 12:00:16.722,18
22-12-2021 - 12:00:16.726,18
22-12-2021 - 12:00:16.734,18
22-12-2021 - 12:00:16.743,18
22-12-2021 - 12:00:16.751,18
22-12-2021 - 12:00:16.755,18
22-12-2021 - 12:00:16.763,18
22-12-2021 - 12:00:16.771,18
22-12-2021 - 12:00:16.779,18
22-12-2021 - 12:00:16.788,18
22-12-2021 - 12:00:16.808,18
22-12-2021 - 12:00:16.814,18
22-12-2021 - 12:00:16.818,18
22-12-2021 - 12:00:16.822,18
22-12-2021 - 12:00:16.826,18
22-12-2021 - 12:00:16.831,18
22-12-2021 - 12:00:16.837,18
22-12-2021 - 12:00:16.845,18
22-12-2021 - 12:00:16.853,18
22-12-2021 - 12:00:16.857,18
22-12-2021 - 12:00:16.866,18
22-12-2021 - 12:00:16.873,18
22-12-2021 - 12:00:16.891,18
22-12-2021 - 12:00:16.897,18
22-12-2021 - 12:00:16.901,18
22-12-2021 - 12:00:16.906,18
22-12-2021 - 12:00:16.911,18
22-12-2021 - 12:00:16.919,18
22-12-2021 - 12:00:16.922,18
22-12-2021 - 12:00:16.931,18
22-12-2021 - 12:00:16.939,18
22-12-2021 - 12:00:16.948,18
22-12-2021 - 12:00:16.956,18
22-12-2021 - 12:00:16.959,18
22-12-2021 - 12:00:16.968,18
22-12-2021 - 12:00:16.976,18
22-12-2021 - 12:00:16.984,18
22-12-2021 - 12:00:16.988,18
22-12-2021 - 12:00:16.996,17
22-12-2021 - 12:00:17.004,17
22-12-2021 - 12:00:17.013,17
22-12-2021 - 12:00:17.021,17
22-12-2021 - 12:00:17.025,17
22-12-2021 - 12:00:17.033,17
22-12-2021 - 12:00:17.041,17
22-12-2021 - 12:00:17.050,17
22-12-2021 - 12:00:17.055,17
22-12-2021 - 12:00:17.062,17
22-12-2021 - 12:00:17.074,17
22-12-2021 - 12:00:17.078,17
22-12-2021 - 12:00:17.087,17
22-12-2021 - 12:00:17.090,17
22-12-2021 - 12:00:17.099,17
22-12-2021 - 12:00:17.107,17
22-12-2021 - 12:00:17.115,17
22-12-2021 - 12:00:17.120,17
22-12-2021 - 12:00:17.128,17
22-12-2021 - 12:00:17.136,17
22-12-2021 - 12:00:17.144,17
22-12-2021 - 12:00:17.152,17
22-12-2021 - 12:00:17.156,17
22-12-2021 - 12:00:17.164,17
22-12-2021 - 12:00:17.172,17
22-12-2021 - 12:00:17.180,17
22-12-2021 - 12:00:17.186,17
22-12-2021 - 12:00:17.193,17
22-12-2021 - 12:00:17.202,17
22-12-2021 - 12:00:17.210,16
22-12-2021 - 12:00:17.218,17
22-12-2021 - 12:00:17.222,16
22-12-2021 - 12:00:17.240,16
22-12-2021 - 12:00:17.245,16
22-12-2021 - 12:00:17.249,16
22-12-2021 - 12:00:17.252,16
22-12-2021 - 12:00:17.258,16
22-12-2021 - 12:00:17.267,16
22-12-2021 - 12:00:17.275,16
22-12-2021 - 12:00:17.282,16
22-12-2021 - 12:00:17.287,16
22-12-2021 - 12:00:17.296,16
22-12-2021 - 12:00:17.303,16
22-12-2021 - 12:00:17.312,16
22-12-2021 - 12:00:17.319,16
22-12-2021 - 12:00:17.324,16
22-12-2021 - 12:00:17.334,16
22-12-2021 - 12:00:17.341,16
22-12-2021 - 12:00:17.349,16
22-12-2021 - 12:00:17.353,16
22-12-2021 - 12:00:17.361,16
22-12-2021 - 12:00:17.370,16
22-12-2021 - 12:00:17.377,16
22-12-2021 - 12:00:17.382,16
22-12-2021 - 12:00:17.389,16
22-12-2021 - 12:00:17.398,16
22-12-2021 - 12:00:17.406,16
22-12-2021 - 12:00:17.414,16
22-12-2021 - 12:00:17.418,16
22-12-2021 - 12:00:17.426,16
22-12-2021 - 12:00:17.435,16
22-12-2021 - 12:00:17.443,16
22-12-2021 - 12:00:17.447,16
22-12-2021 - 12:00:17.455,16
22-12-2021 - 12:00:17.464,16
22-12-2021 - 12:00:17.472,16
22-12-2021 - 12:00:17.479,16
22-12-2021 - 12:00:17.485,16
22-12-2021 - 12:00:17.497,16
22-12-2021 - 12:00:17.502,16
22-12-2021 - 12:00:17.509,16
22-12-2021 - 12:00:17.517,16
22-12-2021 - 12:00:17.521,16
22-12-2021 - 12:00:17.529,16
22-12-2021 - 12:00:17.537,15
22-12-2021 - 12:00:17.546,15
22-12-2021 - 12:00:17.550,15
22-12-2021 - 12:00:17.558,15
22-12-2021 - 12:00:17.566,15
22-12-2021 - 12:00:17.574,15
22-12-2021 - 12:00:17.589,15
22-12-2021 - 12:00:17.597,15
22-12-2021 - 12:00:17.601,15
22-12-2021 - 12:00:17.607,15
22-12-2021 - 12:00:17.610,15
22-12-2021 - 12:00:17.615,15
